word,creole_word,creole_name,latlon,acrolect
action,aksyon,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
go to bed,al dòmi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
scare,alame (fè pè),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
expect,alatant,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
vice versa,ale pou vini,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
there and back,ale-retou,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
go,ale,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lure,aleche (fè lasisiy),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
"apart, seperate",separe,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
presently,alèkile (kounye-a),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
relief,alemye,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
breath,alèn (souf),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
"east, east-end, in the east, east-side",alès,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
alphabet,alfabè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
hawk,alfini,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
power,alimante,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
match,alimèt (match),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
range,aliyen (klase),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
German,alman,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
then,alò (atò),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
so,"alò (sitèlman, otan)",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
"west, west-end, west side, in the west",alwès,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
compound,alyaj,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
merge,amalgame,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
casing,aman,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
fine,amann,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
army,ame,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
improvement,amelyorasyon,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
improve,amelyore,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
reduce,amensi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
Latin America,Amerik Latin,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
fun,amizan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
fun,amizman (plezi),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
deaden,amòti (mouri),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
love,amou,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
in,an,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
in order,an règ,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
let's go,an alè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
at the same time,an menm tan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
in general,an jeneral,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
in France,an Frans,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
illiterate,analfabèt,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
pineapple,anana (zannanna),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
bottom,anba (bounda),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
down there,anba-a,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
below,anba,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
illicit,anbachal,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
board,anbake,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
bale,anbale,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
perplex,anbarase,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
embassy,anbasad,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
underground,anbatè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
stomach,anbativant (lestomak),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
bother,"anbete (traka, nwi)",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
tease,anbete,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
ravel,anbouye,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
embrace,anbrase (kwoke),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
rapt,anchante (antouzyas),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
inside,andedan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
external,andeyò,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
handicap,andikap,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
disable,andikape (enfim),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
endurance,andirans,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
anesthetize,andòmi (anestezi),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
sedate,andòmi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
jam,andouteyaj,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
place n,andwa,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
year,ane (lane),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
anesthesia,anestezi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
behalf,anfavè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
emphasis,anfaz,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
swell,anfle,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
fine,anfòm (fen),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
engage,angaje (foure),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
involvement,angajman,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
English,angle,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
cancel,anile,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
host,animatè (mètkay),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
brisk,anime,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
birthday,anivèsè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
pleasant,anizan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
quart,"anka (ka galon, ka)",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
frame,ankadreman,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
none,ankal,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
numb,ankiloze (dòmi),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
include,ankli,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
yet,anko (toujou),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
crowd,ankonbre,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
cheer,ankouraje (aplodi),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
urge,ankouraje (rekòmande),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
encourage,ankouraje,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
up,"anlè (anro, soutèt)",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
over,anlè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
bitter,anmè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
pay,anmèdan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
peeve,anmède,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
let's,ann (annou),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
a bunch,ann,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
early,annavans,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
just (in time),annik,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
bore,anniye,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
golden,annò,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
pack,anpakte (anbale),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
impeach,"anpeche, revoke",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
deter,anpeche,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
fancy,anpenpan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
"very (much),","anpil (trè, bien)",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
many,anpil (plizye),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
most,anpil (plis),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
(a) lot,anpil,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
in place,anplas,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
moreover,anplis,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
employ,anplwaye,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
pocket v,anpoche,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
loan,anpren (v. prete),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
haste,anpresman,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
zeal,anprèsman,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
jail (to put in jail),anprizone,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
imprisonment,anprizonnman,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
poison,anpwazonnen,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
late,anreta (adv. ta),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
overdue,anreta,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
enrich,anrichi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
enroll,anrole (rekrite),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
draft,anrole,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
healthy,ansante,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
cancer,ansè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
circular,ansèk,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
secure,ansekirite,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
pregnant,ansent (gròs),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
expecting,ansent (gwòs),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
teach,anseye,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
assignment,ansèyman,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
desire,ansi (vle),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
uneven,ansibreka,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
bewitch,ansòsele,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
former,ansyen,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
between,"ant (nan mitan, omilye)",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
burial,antèman,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
bury,antere,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
caption,antèt (lejand),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
determined,antete,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
environment,antouraj,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
encircle,antoure,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
entrance,antre (pòt),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
come in,antre,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
zest,antren,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
enterprise,antrepriz,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
entire,antye (tout),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
before,anvan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
flood,anvayi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
quite,anverite (tou),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
crave,anvi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
envelope,anvlòp,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
envious,anvye,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
nothing,anyen,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
be on one's way,ap rive,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
separate,apa (separe),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
pace,apante,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mere,apèn,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
high,apik,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lean,apiye,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
clap,aplodi (bat bravo),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
learn,aprann,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
the day after tomorrow,aprè demen,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
approximate,aproksimatif,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
cater,aprovizyone,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
ripe,apwen,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
careful,apwofondi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
herring,aran,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
book,arete,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
barren,arid (steril),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
infertile,arid,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
round,arondi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
baste,aroze,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
idle,aryenafè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
killer,asasen,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
enough,ase (kont),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
enough,ase,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
relish,asezonman,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
confident,asire (gen konfyans),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
help,asistans (v. ede),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
association,asosyasyon,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
evening,"aswè (sware, swa)",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
tonight,aswè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
steel,asye,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
besiege,asyeje,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
dish,asyèt (plat),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
batter,at pou fri,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
brace,atach,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
bow,"atak (peryòd, kriz)",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
raid,atak (razya),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
reach,"atenn (rive, jwenn)",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
land,atèri,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
witness,ateste (wè),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
boat,atifisyèl,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
